county,date,medi_cal,unemployment,calfresh
Fresno,580,485 107,6.8,94139
Fresno,581,484 596,7.6,93686
Fresno,582,484 066,7.1,92501
Fresno,583,483 437,6.6,92393
Fresno,584,483 171,5.9,91284
Fresno,585,482 291,6.3,90429
Fresno,586,480 589,6.9,89910
Fresno,587,NA,7.5,89413
Fresno,588,NA,8.9,88792
Fresno,590,NA,9.4,87674
Fresno,591,NA,7.7,84036
Fresno,592,NA,6.4,86326
Fresno,593,NA,7.1,90032
Fresno,594,NA,7.3,91690
Fresno,595,NA,6.6,92742
Fresno,596,NA,5.3,93293
Fresno,597,NA,5.8,93389
Fresno,598,NA,6.5,93189
Fresno,599,NA,6.9,93672
Fresno,600,NA,8.1,93574
Fresno,601,NA,8.5,93328
Fresno,602,NA,10.8,93457
Fresno,603,NA,16.7,102436
Fresno,604,NA,15.7,106121
Fresno,605,NA,14.6,108306
Fresno,606,NA,13.5,106240
Fresno,607,NA,10.9,103281
Fresno,608,NA,10.4,101231
Fresno,609,NA,9.3,97441
Fresno,610,NA,8.6,93977
Fresno,611,NA,10.4,93515
Glenn,528,9 437,12.9,1472
Glenn,529,9 653,12.7,1478
Glenn,530,10 070,12.6,1518
Glenn,531,10 235,11.1,1522
Glenn,532,10 382,10.4,1512
Glenn,533,10 496,10.7,1516
Glenn,534,10 646,11.3,1514
Glenn,535,10 760,10.4,1495
Glenn,536,10 863,8.7,1495
Glenn,537,10 956,8.2,1485
Glenn,538,11 076,9,1476
Glenn,539,11 243,10.2,1508
Glenn,540,11 382,10.7,1520
Glenn,541,11 528,10.2,1515
Glenn,542,11 566,9.5,1497
Glenn,543,11 605,9.1,1521
Glenn,544,11 635,8.5,1503
Glenn,545,11 690,8.9,1519
Glenn,546,11 768,9.4,1528
Glenn,547,11 823,8.1,1505
Glenn,548,11 830,6.8,1515
Glenn,549,11 845,6.6,1504
Glenn,550,11 887,7.9,1486
Glenn,551,11 938,8.8,1507
Glenn,552,12 213,10,1528
Glenn,553,12 179,9.5,1543
Glenn,554,12 280,9.9,1555
Glenn,555,12 220,8.4,1568
Glenn,556,12 191,7.5,1579
Glenn,557,12 242,8.4,1588
Glenn,558,12 226,8.7,1585
Glenn,559,12 286,7.9,1563
Glenn,560,12 312,6.8,1559
Glenn,561,12 327,6.6,1529
Glenn,562,12 384,7.3,1528
Glenn,563,12 420,8.8,1531
Glenn,564,12 547,9.5,1532
Glenn,565,12 608,9.6,1533
Glenn,566,12 589,8.9,1541
Glenn,567,12 505,8,1507
Glenn,568,12 396,7.2,1494
Glenn,569,12 401,7.6,1502
Glenn,570,12 485,7.8,1469
Glenn,571,12 497,7.2,1508
Glenn,572,12 542,5.8,1488
Glenn,573,12 492,5.4,1488
Glenn,574,12 506,5.9,1474
Glenn,575,12 506,6.5,1474
Glenn,576,12 466,7.8,1493
Glenn,577,12 451,7.7,1487
Glenn,578,12 378,7.5,1487
Glenn,579,12 398,6.5,1492
Glenn,580,12 384,6,1504
Glenn,581,12 397,7,1489
Glenn,582,12 354,7,1506
Glenn,583,12 401,6.2,1518
Glenn,584,12 435,5.3,1503
Glenn,585,12 379,5,1481
Glenn,586,12 342,5.5,1464
Glenn,587,NA,6.7,1472
Glenn,588,NA,8.3,1480
Glenn,590,NA,8.2,1460
Glenn,591,NA,6.6,1442
Glenn,592,NA,5.6,1440
Glenn,593,NA,6.4,1556
Glenn,594,NA,6.7,1611
Glenn,595,NA,6.1,1611
Glenn,596,NA,4.4,1658
Glenn,597,NA,4.4,1645
Glenn,598,NA,4.7,1644
Glenn,599,NA,5.5,1630
Glenn,600,NA,7.3,1638
Glenn,601,NA,7.1,1625
Glenn,602,NA,8.7,1679
Glenn,603,NA,16.2,1756
Glenn,604,NA,13.7,1810
Glenn,605,NA,12.9,1818
Glenn,606,NA,NA,1740
Glenn,607,NA,8.1,1740
Glenn,608,NA,7.3,1690
Glenn,609,NA,6.3,1608
Glenn,610,NA,6,1580
Glenn,611,NA,7.7,1555
Humboldt,528,36 766,7.6,9266
Humboldt,529,38 295,7.8,9405
Humboldt,530,40 586,7.6,9670
Humboldt,531,41 836,6.5,9987
Humboldt,532,42 630,6.2,10091
Humboldt,533,43 439,6.5,10320
Humboldt,534,44 044,7.1,10547
Humboldt,535,44 561,6.7,10698
Humboldt,536,45 076,5.9,10835
Humboldt,537,45 611,5.9,11119
Humboldt,538,46 015,6.1,11221
Humboldt,539,46 942,5.9,11353
Humboldt,540,48 121,6.7,11518
Humboldt,541,49 005,6.3,11589
Humboldt,542,49 462,6.1,11817
Humboldt,543,49 690,5.5,11942
Humboldt,544,49 769,5.2,12023
Humboldt,545,49 871,5.6,12208
Humboldt,546,50 161,6,12084
Humboldt,547,50 631,5.6,12055
Humboldt,548,51 255,4.8,12159
Humboldt,549,51 896,4.9,12380
Humboldt,550,52 240,5.1,12326
Humboldt,551,52 571,5.3,12473
Humboldt,552,53 653,5.8,12439
Humboldt,553,53 765,5.5,12544
Humboldt,554,54 156,5.5,12600
Humboldt,555,54 400,4.8,12582
Humboldt,556,54 495,4.2,12683
Humboldt,557,54 643,5,12588
Humboldt,558,54 766,5.3,12456
Humboldt,559,54 854,5,12507
Humboldt,560,54 922,4.5,12431
Humboldt,561,54 989,4.6,12465
Humboldt,562,55 334,4.4,12438
Humboldt,563,55 705,4.6,12468
Humboldt,564,56 115,5.2,12436
Humboldt,565,56 108,4.9,12251
Humboldt,566,56 252,4.6,12286
Humboldt,567,56 142,4.2,12167
Humboldt,568,55 775,3.7,12181
Humboldt,569,55 582,4.4,12156
Humboldt,570,55 454,4.7,12014
Humboldt,571,55 415,4.5,11992
Humboldt,572,55 260,3.6,11960
Humboldt,573,55 385,3.5,11949
Humboldt,574,55 567,3.5,11975
Humboldt,575,55 688,3.5,12009
Humboldt,576,56 039,4.1,12026
Humboldt,577,55 906,3.9,11802
Humboldt,578,55 798,3.7,11956
Humboldt,579,55 649,3.3,11912
Humboldt,580,55 641,3,11892
Humboldt,581,55 482,4,11983
Humboldt,582,55 525,3.9,11824
Humboldt,583,55 293,3.6,11775
Humboldt,584,55 042,3.1,11764
Humboldt,585,55 038,3.2,11938
Humboldt,586,55 096,3.3,11980
Humboldt,587,NA,3.5,11973
Humboldt,588,NA,4.6,12113
Humboldt,590,NA,4.3,11924
Humboldt,591,NA,3.5,11886
Humboldt,592,NA,2.9,11964
Humboldt,593,NA,3.7,13340
Humboldt,594,NA,4,13616
Humboldt,595,NA,3.7,13769
Humboldt,596,NA,2.7,13735
Humboldt,597,NA,2.9,13828
Humboldt,598,NA,3,13653
Humboldt,599,NA,3.1,13807
Humboldt,600,NA,4.1,13855
Humboldt,601,NA,3.9,13698
Humboldt,602,NA,4.9,13822
Humboldt,603,NA,13.7,15294
Humboldt,604,NA,11.8,15865
Humboldt,605,NA,11.6,15745
Humboldt,606,NA,10.2,15001
Humboldt,607,NA,8.4,14830
Humboldt,608,NA,7.6,14520
Humboldt,609,NA,6.6,13837
Humboldt,610,NA,6,13462
Humboldt,611,NA,7.5,13383
Imperial,528,70 049,21.7,15263
Imperial,529,72 214,20.6,15152
Imperial,530,75 918,20.9,15184
Imperial,531,77 860,22.5,15146
Imperial,532,79 137,23.2,15400
Imperial,533,80 528,25.4,15667
Imperial,534,81 516,28.6,15936
Imperial,535,82 313,28.8,16119
Imperial,536,82 989,26.5,16319
Imperial,537,83 780,24.1,16657
Imperial,538,84 011,22.8,16660
Imperial,539,84 827,23.1,16786
Imperial,540,86 680,23.4,16703
Imperial,541,88 489,22.4,16711
Imperial,542,89 469,22.8,16849
Imperial,543,90 323,24.2,16914
Imperial,544,90 622,23.5,16977
Imperial,545,90 600,24.4,17134
Imperial,546,91 240,27.4,17367
Imperial,547,92 165,26.7,17504
Imperial,548,92 986,24.8,17683
Imperial,549,92 777,24.4,17814
Imperial,550,92 849,22.9,17749
Imperial,551,92 568,21.7,17690
Imperial,552,94 010,21.6,17551
Imperial,553,94 123,20.9,17409
Imperial,554,93 722,21.3,17328
Imperial,555,93 577,23.7,17297
Imperial,556,93 783,22.7,17343
Imperial,557,93 637,24.3,17435
Imperial,558,93 901,27.5,17431
Imperial,559,94 272,27.3,17632
Imperial,560,94 476,25.9,17680
Imperial,561,94 311,24.6,17694
Imperial,562,94 567,22.7,17710
Imperial,563,94 733,21,17585
Imperial,564,95 350,19.8,17486
Imperial,565,95 363,18.6,17256
Imperial,566,95 199,18.4,17252
Imperial,567,95 207,17.7,17081
Imperial,568,95 044,17.7,17079
Imperial,569,94 945,18.8,17175
Imperial,570,95 020,20.8,17191
Imperial,571,95 358,22,17388
Imperial,572,95 172,20.2,17361
Imperial,573,95 067,19.4,17402
Imperial,574,95 042,18.4,17347
Imperial,575,94 984,17,17180
Imperial,576,95 433,16.5,17149
Imperial,577,95 335,15.9,16932
Imperial,578,94 793,15.3,16881
Imperial,579,94 470,14.6,16729
Imperial,580,94 573,15.6,16729
Imperial,581,94 345,18.1,16743
Imperial,582,94 332,19.1,16820
Imperial,583,94 784,20.3,16965
Imperial,584,94 615,19.3,16974
Imperial,585,94 575,19,17062
Imperial,586,94 347,18.1,16981
Imperial,587,NA,17.3,16757
Imperial,588,NA,18.5,17286
Imperial,590,NA,17.8,16164
Imperial,591,NA,16.2,15952
Imperial,592,NA,16.4,16006
Imperial,593,NA,18.6,16918
Imperial,594,NA,20.7,17567
Imperial,595,NA,22.1,17983
Imperial,596,NA,20.7,18081
Imperial,597,NA,21.2,18278
Imperial,598,NA,20.6,18242
Imperial,599,NA,19.4,18204
Imperial,600,NA,18.8,18027
Imperial,601,NA,17,17862
Imperial,602,NA,20.5,17769
Imperial,603,NA,28,18779
Imperial,604,NA,27.8,19394
Imperial,605,NA,27.3,19700
Imperial,606,NA,26.8,18973
Imperial,607,NA,22.9,18706
Imperial,608,NA,21.5,18523
Imperial,609,NA,18.8,18022
Imperial,610,NA,16.4,17590
Imperial,611,NA,17.7,17425
Inyo,528,4 452,7.8,1052
Inyo,529,4 608,7.9,1062
Inyo,530,4 786,8,1104
Inyo,531,4 855,6.9,1091
Inyo,532,4 946,6.5,1085
Inyo,533,5 030,6.5,1073
Inyo,534,5 083,7.1,1068
Inyo,535,5 188,6.6,1061
Inyo,536,5 239,5.9,1052
Inyo,537,5 275,6.1,1043
Inyo,538,5 316,6.3,1020
Inyo,539,5 422,6.3,1034
Inyo,540,5 457,7,1042
Inyo,541,5 405,6.8,1055
Inyo,542,5 440,6.5,1053
Inyo,543,5 403,5.7,1042
Inyo,544,5 376,5.3,1040
Inyo,545,5 426,5.4,1046
Inyo,546,5 500,5.7,1049
Inyo,547,5 568,5.3,1048
Inyo,548,5 613,4.9,1055
Inyo,549,5 635,5.3,1080
Inyo,550,5 602,5.8,1068
Inyo,551,5 576,5.7,1090
Inyo,552,5 614,6.4,1083
Inyo,553,5 613,6.2,1084
Inyo,554,5 631,5.9,1070
Inyo,555,5 599,5.3,1063
Inyo,556,5 631,4.7,1064
Inyo,557,5 671,5.2,1070
Inyo,558,5 684,5.3,1069
Inyo,559,5 707,4.9,1064
Inyo,560,5 698,4.8,1041
Inyo,561,5 670,4.8,1029
Inyo,562,5 666,4.9,1015
Inyo,563,5 666,5.2,1024
Inyo,564,5 671,5.4,1011
Inyo,565,5 694,5.4,1015
Inyo,566,5 699,5.1,1020
Inyo,567,5 671,4.6,1040
Inyo,568,5 597,4,1042
Inyo,569,5 521,4.1,1018
Inyo,570,5 513,4.5,1012
Inyo,571,5 533,4.2,1017
Inyo,572,5 548,3.7,1013
Inyo,573,5 571,3.8,998
Inyo,574,5 560,3.9,996
Inyo,575,5 579,3.9,999
Inyo,576,5 652,4.3,1033
Inyo,577,5 687,4.5,1042
Inyo,578,5 685,4.2,1036
Inyo,579,5 671,3.7,1052
Inyo,580,5 680,3.4,1038
Inyo,581,5 701,4,1030
Inyo,582,5 660,3.8,1023
Inyo,583,5 560,3.5,1018
Inyo,584,5 420,3.3,991
Inyo,585,5 404,3.5,990
Inyo,586,5 378,3.8,1005
Inyo,587,NA,4.2,993
Inyo,588,NA,4.9,1003
Inyo,590,NA,4.8,970
Inyo,591,NA,3.7,919
Inyo,592,NA,3,923
Inyo,593,NA,3.6,939
Inyo,594,NA,3.6,931
Inyo,595,NA,3.3,955
Inyo,596,NA,2.7,958
Inyo,597,NA,2.9,968
Inyo,598,NA,3.1,994
Inyo,599,NA,3.1,994
Inyo,600,NA,3.9,999
Inyo,601,NA,3.9,1016
Inyo,602,NA,4.8,1039
Inyo,603,NA,13.7,1151
Inyo,604,NA,12.2,1200
Inyo,605,NA,10.9,1211
Inyo,606,NA,9.4,1162
Inyo,607,NA,7.4,1137
Inyo,608,NA,7.3,1116
Inyo,609,NA,6.5,1056
Inyo,610,NA,5.8,1013
Inyo,611,NA,6.9,1019
Kern,528,289 289,12,60740
Kern,529,300 097,12.2,60768
Kern,530,316 588,12.7,61058
Kern,531,323 857,11,61152
Kern,532,328 686,10.1,61527
Kern,533,333 430,10.4,61625
Kern,534,338 323,10.4,61918
Kern,535,343 087,9.6,62018
Kern,536,345 812,8.7,62190
Kern,537,348 278,8.7,62059
Kern,538,349 789,9.2,62201
Kern,539,353 229,9.9,62861
Kern,540,360 006,11.2,63893
Kern,541,367 041,11.3,64392
Kern,542,372 153,11.8,65335
Kern,543,376 924,10.6,66165
Kern,544,379 605,10.2,66771
Kern,545,379 173,10.6,67619
Kern,546,382 279,10.3,67912
Kern,547,386 562,9.4,68560
Kern,548,390 496,8.7,69012
Kern,549,392 161,8.9,69411
Kern,550,393 339,9.4,72549
Kern,551,394 571,10.3,69881
Kern,552,399 713,11.2,70072
Kern,553,403 008,11.4,70717
Kern,554,405 346,12.3,71257
Kern,555,406 784,11,71050
Kern,556,408 029,10,71190
Kern,557,408 020,10.5,71019
Kern,558,408 242,10.4,70466
Kern,559,409 745,9.8,70997
Kern,560,411 460,9.2,70534
Kern,561,411 529,9.2,70187
Kern,562,411 965,9.4,70164
Kern,563,411 083,10.5,69940
Kern,564,413 676,11.2,69890
Kern,565,415 983,11.4,69499
Kern,566,416 084,11.5,69686
Kern,567,416 184,9.9,69111
Kern,568,416 728,8.8,68976
Kern,569,415 275,9.2,69012
Kern,570,413 087,9.3,68701
Kern,571,413 113,8.6,68941
Kern,572,410 742,7.5,68715
Kern,573,411 031,7.3,68617
Kern,574,411 790,7.5,68295
Kern,575,411 748,8.4,68268
Kern,576,415 879,9.3,68299
Kern,577,418 362,9.7,67900
Kern,578,418 471,9.6,68132
Kern,579,418 456,8.3,67659
Kern,580,418 840,7.7,67595
Kern,581,417 266,8.7,67478
Kern,582,417 093,8.1,66851
Kern,583,417 372,7.3,67241
Kern,584,414 877,6.6,66695
Kern,585,413 789,6.6,66451
Kern,586,412 018,6.6,65835
Kern,587,NA,7.6,65593
Kern,588,NA,9.1,64938
Kern,590,NA,10.1,64698
Kern,591,NA,8.4,64389
Kern,592,NA,7.2,64472
Kern,593,NA,8,67688
Kern,594,NA,8.4,69829
Kern,595,NA,7.4,70467
Kern,596,NA,6,71851
Kern,597,NA,6.1,72053
Kern,598,NA,6.4,72077
Kern,599,NA,7.2,72333
Kern,600,NA,8.6,71862
Kern,601,NA,9.1,71884
Kern,602,NA,12,72082
Kern,603,NA,18.6,76690
Kern,604,NA,18.3,81550
Kern,605,NA,17.5,82052
Kern,606,NA,16.5,79880
Kern,607,NA,13.1,78286
Kern,608,NA,12.4,76998
Kern,609,NA,10.6,73942
Kern,610,NA,9.4,71641
Kern,611,NA,11.3,70804
Kings,528,43 811,14.5,10051
Kings,529,44 994,14.6,10085
Kings,530,47 071,14.4,10142
Kings,531,47 882,12.5,10267
Kings,532,48 425,11.3,10266
Kings,533,49 037,11.7,10215
Kings,534,49 772,11.4,10210
Kings,535,50 289,10.5,10206
Kings,536,50 621,9.5,10155
Kings,537,51 117,10.1,10066
Kings,538,51 684,11.1,10126
Kings,539,52 354,11.4,10259
Kings,540,53 374,12.8,10270
Kings,541,54 246,12.4,10304
Kings,542,54 721,12.3,10505
Kings,543,55 088,10.9,10570
Kings,544,55 263,10,10621
Kings,545,55 023,10.5,10726
Kings,546,55 440,9.8,10785
Kings,547,55 951,9,10805
Kings,548,56 167,8.3,10754
Kings,549,56 104,9.4,10733
Kings,550,56 034,10.1,10754
Kings,551,56 141,10.5,10832
Kings,552,57 026,11.8,10950
Kings,553,57 247,11.9,10999
Kings,554,57 474,12,11035
Kings,555,57 173,10.2,10868
Kings,556,57 054,8.8,10833
Kings,557,57 125,9.9,10837
Kings,558,57 156,9.4,10726
Kings,559,57 242,8.8,10804
Kings,560,56 872,8.3,10720
Kings,561,56 624,8.9,10696
Kings,562,56 832,9.3,10669
Kings,563,56 987,10.3,10697
Kings,564,57 728,11.4,10813
Kings,565,58 173,11.7,10755
Kings,566,58 135,11.2,10818
Kings,567,57 741,9.6,10690
Kings,568,57 676,8,10578
Kings,569,57 614,8.7,10610
Kings,570,57 544,8.3,10493
Kings,571,57 863,7.7,10585
Kings,572,57 753,6.8,10540
Kings,573,57 784,7,10523
Kings,574,58 095,7.7,10567
Kings,575,58 077,8.4,10606
Kings,576,58 529,9.4,10770
Kings,577,58 688,9.8,10635
Kings,578,58 539,9.2,10700
Kings,579,58 367,8,10649
Kings,580,58 388,6.9,10595
Kings,581,58 356,8.2,10610
Kings,582,58 411,7.4,10468
Kings,583,58 741,6.7,10485
Kings,584,58 603,6,10379
Kings,585,58 711,6.4,10358
Kings,586,58 902,7,10332
Kings,587,NA,8.2,10289
Kings,588,NA,9.8,10489
Kings,590,NA,10.3,10331
Kings,591,NA,8.3,10270
Kings,592,NA,6.7,10166
Kings,593,NA,7.9,10762
Kings,594,NA,7.8,10940
Kings,595,NA,7,11053
Kings,596,NA,5.7,11145
Kings,597,NA,6.3,11192
Kings,598,NA,7.1,11311
Kings,599,NA,7.7,11367
Kings,600,NA,9.4,11480
Kings,601,NA,9.8,11451
Kings,602,NA,12.3,11536
Kings,603,NA,16.8,12173
Kings,604,NA,16,12555
Kings,605,NA,14.6,12590
Kings,606,NA,13.1,12133
Kings,607,NA,10.7,11891
Kings,608,NA,10.3,11711
Kings,609,NA,9.3,11305
Kings,610,NA,8.9,11081
Kings,611,NA,11,11034
Lake,528,22 699,10.6,5262
Lake,529,23 406,10.2,5238
Lake,530,24 389,10.2,5282
Lake,531,24 999,9,5383
Lake,532,25 317,8.4,5411
Lake,533,25 693,8.5,5457
Lake,534,26 143,8.9,5525
Lake,535,26 600,8.3,5596
Lake,536,27 004,7.9,5641
Lake,537,27 318,7.9,5693
Lake,538,27 590,8.6,5736
Lake,539,28 134,8.8,5826
Lake,540,28 806,9.4,5936
Lake,541,29 216,8.7,5960
Lake,542,29 496,8.4,6082
Lake,543,29 714,7.4,6132
Lake,544,29 800,7.1,6177
Lake,545,29 810,7.3,6194
Lake,546,30 020,7.5,6253
Lake,547,30 291,6.7,6287
Lake,548,30 528,6.5,6487
Lake,549,30 612,7.2,7319
Lake,550,30 743,7.4,6576
Lake,551,30 837,7.6,6603
Lake,552,31 364,8,6604
Lake,553,31 505,7.6,6671
Lake,554,31 690,7.5,6654
Lake,555,31 732,6.7,6695
Lake,556,31 580,5.9,6680
Lake,557,31 630,6.4,6643
Lake,558,31 695,6.5,6618
Lake,559,31 872,6.2,6595
Lake,560,31 923,6,6592
Lake,561,31 950,6.3,6519
Lake,562,32 025,6.6,6561
Lake,563,32 215,7,6505
Lake,564,32 499,7.3,6481
Lake,565,32 606,6.9,6450
Lake,566,32 680,6.4,6452
Lake,567,32 664,5.7,6428
Lake,568,32 616,5.2,6430
Lake,569,32 726,5.5,6388
Lake,570,32 796,5.7,6351
Lake,571,32 932,5.4,6406
Lake,572,33 033,4.8,6385
Lake,573,33 158,5.1,6578
Lake,574,33 236,5.3,6355
Lake,575,33 351,5.6,6320
Lake,576,33 590,6.1,6396
Lake,577,33 661,5.7,6303
Lake,578,33 754,5.5,6313
Lake,579,33 517,5,6323
Lake,580,33 338,4.5,6294
Lake,581,33 100,5.3,6310
Lake,582,33 026,5,6216
Lake,583,32 931,4.7,6254
Lake,584,32 894,4.3,6247
Lake,585,32 789,4.7,6247
Lake,586,32 635,4.8,6230
Lake,587,NA,5.6,6229
Lake,588,NA,6.6,6303
Lake,590,NA,6.2,6182
Lake,591,NA,5.1,6118
Lake,592,NA,4.2,6145
Lake,593,NA,4.8,6977
Lake,594,NA,5.1,7239
Lake,595,NA,4.5,7282
Lake,596,NA,3.7,7354
Lake,597,NA,4.1,7435
Lake,598,NA,4.5,7337
Lake,599,NA,5.1,7423
Lake,600,NA,6,7408
Lake,601,NA,5.8,7415
Lake,602,NA,7,7456
Lake,603,NA,15.2,8000
Lake,604,NA,15.4,8248
Lake,605,NA,14.2,8140
Lake,606,NA,11.6,7859
Lake,607,NA,8.8,7768
Lake,608,NA,8.6,7673
Lake,609,NA,7.7,7422
Lake,610,NA,7.3,7311
Lake,611,NA,9,7252
Lassen,528,6 023,11.3,1488
Lassen,529,6 234,12.2,1489
Lassen,530,6 435,11.7,1525
Lassen,531,6 551,9.8,1570
Lassen,532,6 617,8.4,1573
Lassen,533,6 660,8.6,1559
Lassen,534,6 751,8.7,1536
Lassen,535,6 841,8.3,1543
Lassen,536,6 898,7.3,1551
Lassen,537,6 988,6.7,1574
Lassen,538,7 059,8,1550
Lassen,539,7 171,8.3,1546
Lassen,540,7 328,9.3,1545
Lassen,541,7 360,9,1520
Lassen,542,7 403,8.6,1545
Lassen,543,7 449,7.6,1544
Lassen,544,7 490,6.8,1569
Lassen,545,7 505,6.7,1570
Lassen,546,7 575,6.9,1540
Lassen,547,7 702,6.4,1553
Lassen,548,7 749,5.7,1543
Lassen,549,7 812,5.5,1520
Lassen,550,7 848,6.5,1530
Lassen,551,7 823,7.6,1550
Lassen,552,7 835,8.6,1538
Lassen,553,7 834,8.9,1563
Lassen,554,7 846,8.7,1554
Lassen,555,7 870,7.1,1554
Lassen,556,7 789,6.1,1555
Lassen,557,7 800,6.4,1572
Lassen,558,7 798,6.6,1569
Lassen,559,7 838,6.1,1568
Lassen,560,7 848,5.6,1575
Lassen,561,7 865,5.4,1578
Lassen,562,7 907,6.4,1594
Lassen,563,7 897,7.5,1610
Lassen,564,7 993,7.3,1606
Lassen,565,8 002,7.5,1578
Lassen,566,8 024,7.1,1573
Lassen,567,8 084,6.2,1576
Lassen,568,8 070,5.1,1580
Lassen,569,8 066,5.3,1598
Lassen,570,8 089,5.4,1584
Lassen,571,8 089,5.1,1582
Lassen,572,8 096,4.3,1566
Lassen,573,8 021,4.1,1511
Lassen,574,8 030,4.7,1517
Lassen,575,7 966,5.1,1497
Lassen,576,8 025,5.8,1515
Lassen,577,7 983,6.3,1521
Lassen,578,7 942,5.8,1544
Lassen,579,7 953,4.9,1505
Lassen,580,7 935,4.1,1494
Lassen,581,7 861,4.8,1465
Lassen,582,7 869,4.5,1448
Lassen,583,7 911,4.4,1463
Lassen,584,7 940,3.8,1444
Lassen,585,7 893,3.7,1472
Lassen,586,7 884,4.1,1477
Lassen,587,NA,4.8,1474
Lassen,588,NA,6.1,1485
Lassen,590,NA,6.5,1460
Lassen,591,NA,5.1,1451
Lassen,592,NA,4,1457
Lassen,593,NA,4.6,1561
Lassen,594,NA,4.7,1644
Lassen,595,NA,4.3,1679
Lassen,596,NA,3.3,1667
Lassen,597,NA,3.2,1685
Lassen,598,NA,3.6,1670
Lassen,599,NA,4.2,1663
Lassen,600,NA,5.6,1673
Lassen,601,NA,5.8,1675
Lassen,602,NA,7.2,1683
Lassen,603,NA,11.6,1829
Lassen,604,NA,10,1948
Lassen,605,NA,9.5,1992
Lassen,606,NA,8.6,1879
Lassen,607,NA,6.7,1847
Lassen,608,NA,6.3,1823
Lassen,609,NA,5.2,1764
Lassen,610,NA,5.3,1732
Lassen,611,NA,7.1,1724
Los Angeles,528,3 079 489,9.1,573325
Los Angeles,529,3 146 953,8.8,569557
Los Angeles,530,3 294 444,8.6,575263
Los Angeles,531,3 373 845,7.9,576682
Los Angeles,532,3 418 654,8.1,575276
Los Angeles,533,3 456 075,8.3,579436
Los Angeles,534,3 502 479,9,585696
Los Angeles,535,3 551 370,8.6,594539
Los Angeles,536,3 585 120,8,588401
Los Angeles,537,3 622 748,7.8,585664
Los Angeles,538,3 662 750,7.7,582786
Los Angeles,539,3 671 212,7.2,587417
Los Angeles,540,3 676 688,7.9,585716
Los Angeles,541,3 681 531,7.4,583724
Los Angeles,542,3 693 763,7,586247
Los Angeles,543,3 728 723,6.7,584978
Los Angeles,544,3 751 791,6.8,584304
Los Angeles,545,3 779 398,6.8,586149
Los Angeles,546,3 807 563,7.2,588075
Los Angeles,547,3 844 329,6.6,586748
Los Angeles,548,3 870 846,6.1,587889
Los Angeles,549,3 904 313,5.9,586382
Los Angeles,550,3 935 786,5.7,582920
Los Angeles,551,4 043 470,5.5,581803
Los Angeles,552,4 127 284,5.8,574774
Los Angeles,553,4 151 029,5.4,570720
Los Angeles,554,4 180 044,5.3,578237
Los Angeles,555,4 179 728,5,560431
Los Angeles,556,4 204 673,4.8,558995
Los Angeles,557,4 200 050,5.3,556786
Los Angeles,558,4 106 092,5.8,551477
Los Angeles,559,4 082 116,5.6,555559
Los Angeles,560,4 006 397,5.3,553594
Los Angeles,561,4 009 504,5.1,550768
Los Angeles,562,4 030 961,4.8,549658
Los Angeles,563,4 039 281,4.7,546067
Los Angeles,564,4 007 621,5.2,540144
Los Angeles,565,4 001 614,5,533693
Los Angeles,566,4 001 484,4.7,535925
Los Angeles,567,4 008 069,4.4,530579
Los Angeles,568,3 990 439,4.4,531634
Los Angeles,569,3 980 822,4.8,531794
Los Angeles,570,3 972 155,5.3,531015
Los Angeles,571,3 974 460,5.1,539658
Los Angeles,572,3 963 323,4.6,543966
Los Angeles,573,3 963 815,4.4,550197
Los Angeles,574,3 960 188,4.3,550866
Los Angeles,575,3 955 869,4.1,554348
Los Angeles,576,3 968 282,4.7,555624
Los Angeles,577,3 957 148,4.5,547867
Los Angeles,578,3 957 046,4.1,553466
Los Angeles,579,3 936 283,4,549968
Los Angeles,580,3 925 482,4.1,550424
Los Angeles,581,3 916 838,4.8,551468
Los Angeles,582,3 919 903,5.1,549880
Los Angeles,583,3 912 424,5.1,551618
Los Angeles,584,3 899 157,4.8,550057
Los Angeles,585,3 892 285,4.7,548833
Los Angeles,586,3 874 766,4.6,545804
Los Angeles,587,NA,4.6,543701
Los Angeles,588,NA,4.9,546186
Los Angeles,590,NA,4.4,538105
Los Angeles,591,NA,4,537734
Los Angeles,592,NA,3.9,538656
Los Angeles,593,NA,4.6,594565
Los Angeles,594,NA,5,628409
Los Angeles,595,NA,4.7,648760
Los Angeles,596,NA,4.5,659550
Los Angeles,597,NA,4.5,665549
Los Angeles,598,NA,4.2,669546
Los Angeles,599,NA,4,675274
Los Angeles,600,NA,4.5,674575
Los Angeles,601,NA,4.6,674595
Los Angeles,602,NA,6.4,680466
Los Angeles,603,NA,20.3,752273
Los Angeles,604,NA,20.6,807785
Los Angeles,605,NA,19.5,834828
Los Angeles,606,NA,18.2,821129
Los Angeles,607,NA,16.6,814259
Los Angeles,608,NA,15.1,810634
Los Angeles,609,NA,12.1,778220
Los Angeles,610,NA,10.6,759930
Los Angeles,611,NA,10.7,760063
Madera,528,55 378,12.5,11221
Madera,529,56 838,12.6,11313
Madera,530,59 289,13.2,11466
Madera,531,60 535,11.6,11593
Madera,532,61 425,10.6,11672
Madera,533,62 225,10.7,11624
Madera,534,62 796,11.1,11507
Madera,535,63 820,10,11563
Madera,536,64 275,9,11555
Madera,537,64 839,9.6,11515
Madera,538,65 477,11.5,11510
Madera,539,66 426,11.8,11747
Madera,540,67 599,12.4,11878
Madera,541,68 457,11.8,11919
